ID,Make,Model,Year,Trim,Trim (description),Base MSRP,Base Invoice,Colors exterior,Colors interior,Body type,Doors,Total seating,Length (in),Width (in),Height (in),Wheelbase (in),Front track (in),Rear track (in),Ground clearance (in),Angle of approach (degrees),Angle of departure (degrees),Turning circle (ft),Drag coefficient (Cd),EPA interior volume (cu ft),Cargo capacity (cu ft),Maximum cargo capacity (cu ft),Curb weight (lbs),Gross weight (lbs),Maximum payload (lbs),Maximum towing capacity (lbs),Cylinders,Engine size (l),Horsepower (HP),Horsepower (rpm),Torque (ft-lbs),Torque (rpm),Valves,Valve timing,Cam type,Drive type,Transmission,Engine type,Fuel type,Fuel tank capacity (gal),EPA combined MPG,EPA city/highway MPG,Range in miles (city/hwy),EPA combined MPGe,EPA city/highway MPGe,EPA electricity range (mi),EPA kWh/100 mi,EPA time to charge battery (at 240V) (hr),Battery capacity (kWh),Front head room (in),Front hip room (in),Front leg room (in),Front shoulder room (in),Rear head room (in),Rear hip room (in),Rear leg room (in),Rear shoulder room (in),Basic,Drivetrain,Roadside,Rust,Source JSON,Source URL,Image URL,NHTSA Overall Rating,Scorecard Overall,Scorecard Driving,Scorecard Comfort,Scorecard Interior,Scorecard Utility,Scorecard Technology,Expert rating - Our verdict,Expert rating - Driving,Expert rating - Comfort,Expert rating - Interior,Expert rating - Technology,Expert rating - Storage,Expert rating - Economy,Expert rating - Value,Expert rating - Wildcard,Old trim,Old description,Images URL,Suspension,Front seats,Rear seats,Power features,Instrumentation,Convenience,Comfort,Memorized settings,In car entertainment,Roof and glass,Body,Truck features,Tires and wheels,Doors2,Towing and hauling,Safety features,Packages,Exterior options,Interior options,Mechanical options,Domestic / imported,Country of origin,Car classification,Platform code / generation number
9732,Ford,F-150,2000,XLT,XLT 4dr Extended Cab 4WD SB (4.6L 8cyl naturally aspired 5M),,,"Harvest Gold Clearcoat Metallic(134,127,108);Chestnut Clearcoat Metallic(41,24,22);Island Blue Clearcoat Metallic(50,120,120);Deep Wedgewood Blue Clearcoat Metallic(24,18,28);Toreador Red Clearcoat Metallic(100,45,20);Oxford White Clearcoat(203,205,196);Black Clearcoat(0,0,0);Amazon Green Clearcoat Metallic(30,41,41);Silver Clearcoat Metallic(180,180,175);Bright Red Clearcoat(159,14,5);","Medium Parchment(176,150,96);Medium Graphite(58,55,59);Dark Graphite();",Truck (Extended Cab),4,,225.8,79.5,75.5,138.8,,,7.3,,,40.5,,,,,4611,6250,,7500,V8,4.6,220,4500,290,3250,,,,four wheel drive,5-speed manual,gas,regular unleaded,25,14,13/17 MPG,325.0/425.0 mi.,,,,,,,40.8,61,40.9,63.8,37.8,63.2,32.2,,,,,,https://www.edmunds.com/gateway/api/vehicle/v4/styles/9732/features-specs,https://www.edmunds.com/ford/f-150/2000/review/,https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_harley-davidson_fq_oem_1_500.jpg;,,,,,,,,,,,,,,,,,XLT - Extended Cab Pickup,(4.6L V8 4x4 5-speed Manual),https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xl_tds_evox_6_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xlt_tds_evox_3_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_extended-cab-pickup_lariat_tds_evox_2_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_rq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_s_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_i_oem_1_400.jpg;,,,,,,,,,,,,,,,,,,,,,Domestic,United States,Full-size pickup truck,10th gen
9734,Ford,F-150,2000,XLT,XLT 4dr Extended Cab 4WD LB (4.6L 8cyl naturally aspired 5M),,,"Black Clearcoat(0,0,0);Island Blue Clearcoat Metallic(50,120,120);Amazon Green Clearcoat Metallic(30,41,41);Oxford White Clearcoat(203,205,196);Silver Clearcoat Metallic(180,180,175);Toreador Red Clearcoat Metallic(100,45,20);Deep Wedgewood Blue Clearcoat Metallic(24,18,28);Chestnut Clearcoat Metallic(41,24,22);Bright Red Clearcoat(159,14,5);Harvest Gold Clearcoat Metallic(134,127,108);","Medium Parchment(176,150,96);Medium Graphite(58,55,59);Dark Graphite();",Truck (Extended Cab),4,,244.4,79.5,75.5,157.4,,,7.3,,,40.5,,,,,4734,6250,1525,7500,V8,4.6,220,4500,290,3250,,,,four wheel drive,5-speed manual,gas,regular unleaded,30,14,13/17 MPG,390.0/510.0 mi.,,,,,,,40.8,61,40.9,63.8,37.8,63.2,32.2,,,,,,https://www.edmunds.com/gateway/api/vehicle/v4/styles/9734/features-specs,https://www.edmunds.com/ford/f-150/2000/review/,https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_harley-davidson_fq_oem_1_500.jpg;,,,,,,,,,,,,,,,,,XLT - Extended Cab Pickup,(4.6L V8 4x4 5-speed Manual),https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xl_tds_evox_6_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xlt_tds_evox_3_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_extended-cab-pickup_lariat_tds_evox_2_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_rq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_s_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_i_oem_1_400.jpg;,,,,,,,,,,,,,,,,,,,,,Domestic,United States,Full-size pickup truck,10th gen
9736,Ford,F-150,2000,XLT,XLT 4dr Extended Cab 4WD SB (4.6L 8cyl naturally aspired 5M),,,"Black Clearcoat(0,0,0);Amazon Green Clearcoat Metallic(30,41,41);Silver Clearcoat Metallic(180,180,175);Island Blue Clearcoat Metallic(50,120,120);Chestnut Clearcoat Metallic(41,24,22);Harvest Gold Clearcoat Metallic(134,127,108);Oxford White Clearcoat(203,205,196);Deep Wedgewood Blue Clearcoat Metallic(24,18,28);Toreador Red Clearcoat Metallic(100,45,20);Bright Red Clearcoat(159,14,5);","Dark Graphite();Medium Parchment(176,150,96);Medium Graphite(58,55,59);",Truck (Extended Cab),4,,225.8,79.5,75.5,138.8,,,7.3,,,40.5,,,,,4636,6250,,7500,V8,4.6,220,4500,290,3250,,,,four wheel drive,5-speed manual,gas,regular unleaded,25,14,13/17 MPG,325.0/425.0 mi.,,,,,,,40.8,61,40.9,63.8,37.8,63.2,32.2,,,,,,https://www.edmunds.com/gateway/api/vehicle/v4/styles/9736/features-specs,https://www.edmunds.com/ford/f-150/2000/review/,https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_harley-davidson_fq_oem_1_500.jpg;,,,,,,,,,,,,,,,,,XLT - Extended Cab Pickup,(4.6L V8 4x4 5-speed Manual),https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xl_tds_evox_6_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xlt_tds_evox_3_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_extended-cab-pickup_lariat_tds_evox_2_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_rq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_s_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_i_oem_1_400.jpg;,,,,,,,,,,,,,,,,,,,,,Domestic,United States,Full-size pickup truck,10th gen
9731,Ford,F-150,2000,Lariat,Lariat 4dr Extended Cab SB (4.6L 8cyl naturally aspired 4A),,,"Deep Wedgewood Blue Clearcoat Metallic(24,18,28);Black Clearcoat(0,0,0);Amazon Green Clearcoat Metallic(30,41,41);Silver Clearcoat Metallic(180,180,175);Oxford White Clearcoat(203,205,196);Chestnut Clearcoat Metallic(41,24,22);Harvest Gold Clearcoat Metallic(134,127,108);Bright Red Clearcoat(159,14,5);","Medium Graphite(58,55,59);Medium Parchment();",Truck (Extended Cab),4,,225.9,79.3,72.7,138.5,,,7.3,,,40.5,,,,,4466,6300,,7500,V8,4.6,220,4500,290,3250,,,,rear wheel drive,4-speed automatic,gas,regular unleaded,25,16,14/19 MPG,350.0/475.0 mi.,,,,,,,40.8,61,40.9,63.8,37.8,63.2,32.2,,,,,,https://www.edmunds.com/gateway/api/vehicle/v4/styles/9731/features-specs,https://www.edmunds.com/ford/f-150/2000/review/,https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_harley-davidson_fq_oem_1_500.jpg;,,,,,,,,,,,,,,,,,Lariat - Extended Cab Pickup,(4.6L V8 4-speed Automatic),https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xl_tds_evox_6_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xlt_tds_evox_3_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_extended-cab-pickup_lariat_tds_evox_2_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_rq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_s_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_i_oem_1_400.jpg;,,,,,,,,,,,,,,,,,,,,,Domestic,United States,Full-size pickup truck,10th gen
9733,Ford,F-150,2000,Lariat,Lariat 4dr Extended Cab LB (4.6L 8cyl naturally aspired 4A),,,"Amazon Green Clearcoat Metallic(30,41,41);Oxford White Clearcoat(203,205,196);Black Clearcoat(0,0,0);Harvest Gold Clearcoat Metallic(134,127,108);Bright Red Clearcoat(159,14,5);Chestnut Clearcoat Metallic(41,24,22);","Medium Graphite(58,55,59);Medium Parchment();",Truck (Extended Cab),4,,244.4,79.3,72.7,157.1,,,7.3,,,40.5,,,,,4459,6050,1655,7500,V8,4.6,220,4500,290,3250,,,,rear wheel drive,4-speed automatic,gas,regular unleaded,30,16,14/19 MPG,420.0/570.0 mi.,,,,,,,40.8,61,40.9,63.8,37.8,63.2,32.2,,,,,,https://www.edmunds.com/gateway/api/vehicle/v4/styles/9733/features-specs,https://www.edmunds.com/ford/f-150/2000/review/,https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_harley-davidson_fq_oem_1_500.jpg;,,,,,,,,,,,,,,,,,Lariat - Extended Cab Pickup,(4.6L V8 4-speed Automatic),https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xl_tds_evox_6_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xlt_tds_evox_3_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_extended-cab-pickup_lariat_tds_evox_2_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_rq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_s_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_i_oem_1_400.jpg;,,,,,,,,,,,,,,,,,,,,,Domestic,United States,Full-size pickup truck,10th gen
9735,Ford,F-150,2000,Lariat,Lariat 4dr Extended Cab SB (4.6L 8cyl naturally aspired 4A),,,"Black Clearcoat(0,0,0);Oxford White Clearcoat(203,205,196);Bright Red Clearcoat(159,14,5);Chestnut Clearcoat Metallic(41,24,22);Amazon Green Clearcoat Metallic(30,41,41);Deep Wedgewood Blue Clearcoat Metallic(24,18,28);Harvest Gold Clearcoat Metallic(134,127,108);","Medium Parchment();Medium Graphite(58,55,59);",Truck (Extended Cab),4,,225.9,79.3,72.7,138.5,,,7.3,,,40.5,,,,,4307,6050,,7500,V8,4.6,220,4500,290,3250,,,,rear wheel drive,4-speed automatic,gas,regular unleaded,25,16,14/19 MPG,350.0/475.0 mi.,,,,,,,40.8,61,40.9,63.8,37.8,63.2,32.2,,,,,,https://www.edmunds.com/gateway/api/vehicle/v4/styles/9735/features-specs,https://www.edmunds.com/ford/f-150/2000/review/,https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_harley-davidson_fq_oem_1_500.jpg;,,,,,,,,,,,,,,,,,Lariat - Extended Cab Pickup,(4.6L V8 4-speed Automatic),https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xl_tds_evox_6_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xlt_tds_evox_3_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_extended-cab-pickup_lariat_tds_evox_2_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_rq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_s_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_i_oem_1_400.jpg;,,,,,,,,,,,,,,,,,,,,,Domestic,United States,Full-size pickup truck,10th gen
9738,Ford,F-150,2000,Lariat,Lariat 4dr Extended Cab 4WD LB (4.6L 8cyl naturally aspired 4A),,,"Deep Wedgewood Blue Clearcoat Metallic(24,18,28);Amazon Green Clearcoat Metallic(30,41,41);Bright Red Clearcoat(159,14,5);Chestnut Clearcoat Metallic(41,24,22);Black Clearcoat(0,0,0);Oxford White Clearcoat(203,205,196);Harvest Gold Clearcoat Metallic(134,127,108);","Medium Graphite(58,55,59);Medium Parchment();",Truck (Extended Cab),4,,244.4,79.5,75.5,157.4,,,7.3,,,40.5,,,,,4734,6250,1525,7500,V8,4.6,220,4500,290,3250,,,,four wheel drive,4-speed automatic,gas,regular unleaded,30,14,13/17 MPG,390.0/510.0 mi.,,,,,,,40.8,61,40.9,63.8,37.8,63.2,32.2,,,,,,https://www.edmunds.com/gateway/api/vehicle/v4/styles/9738/features-specs,https://www.edmunds.com/ford/f-150/2000/review/,https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_harley-davidson_fq_oem_1_500.jpg;,,,,,,,,,,,,,,,,,Lariat - Extended Cab Pickup,(4.6L V8 4x4 4-speed Automatic),https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xl_tds_evox_6_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xlt_tds_evox_3_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_extended-cab-pickup_lariat_tds_evox_2_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_rq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_s_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_i_oem_1_400.jpg;,,,,,,,,,,,,,,,,,,,,,Domestic,United States,Full-size pickup truck,10th gen
9739,Ford,F-150,2000,Lariat,Lariat 4dr Extended Cab 4WD SB (4.6L 8cyl naturally aspired 4A),,,"Black Clearcoat(0,0,0);Amazon Green Clearcoat Metallic(30,41,41);Bright Red Clearcoat(159,14,5);Oxford White Clearcoat(203,205,196);Deep Wedgewood Blue Clearcoat Metallic(24,18,28);Chestnut Clearcoat Metallic(41,24,22);Harvest Gold Clearcoat Metallic(134,127,108);","Medium Parchment();Medium Graphite(58,55,59);",Truck (Extended Cab),4,,225.8,79.5,75.5,138.8,,,7.3,,,40.5,,,,,4636,6250,,7500,V8,4.6,220,4500,290,3250,,,,four wheel drive,4-speed automatic,gas,regular unleaded,25,14,13/17 MPG,325.0/425.0 mi.,,,,,,,40.8,61,40.9,63.8,37.8,63.2,32.2,,,,,,https://www.edmunds.com/gateway/api/vehicle/v4/styles/9739/features-specs,https://www.edmunds.com/ford/f-150/2000/review/,https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_harley-davidson_fq_oem_1_500.jpg;,,,,,,,,,,,,,,,,,Lariat - Extended Cab Pickup,(4.6L V8 4x4 4-speed Automatic),https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xl_tds_evox_6_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xlt_tds_evox_3_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_extended-cab-pickup_lariat_tds_evox_2_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_rq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_s_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_i_oem_1_400.jpg;,,,,,,,,,,,,,,,,,,,,,Domestic,United States,Full-size pickup truck,10th gen
9737,Ford,F-150,2000,Lariat,Lariat 4dr Extended Cab 4WD SB (4.6L 8cyl naturally aspired 4A),,,"Amazon Green Clearcoat Metallic(30,41,41);Deep Wedgewood Blue Clearcoat Metallic(24,18,28);Oxford White Clearcoat(203,205,196);Black Clearcoat(0,0,0);Chestnut Clearcoat Metallic(41,24,22);Bright Red Clearcoat(159,14,5);Harvest Gold Clearcoat Metallic(134,127,108);","Medium Parchment();Medium Graphite(58,55,59);",Truck (Extended Cab),4,,225.8,79.5,75.5,138.8,,,7.3,,,40.5,,,,,4611,6250,,7500,V8,4.6,220,4500,290,3250,,,,four wheel drive,4-speed automatic,gas,regular unleaded,25,14,13/17 MPG,325.0/425.0 mi.,,,,,,,40.8,61,40.9,63.8,37.8,63.2,32.2,,,,,,https://www.edmunds.com/gateway/api/vehicle/v4/styles/9737/features-specs,https://www.edmunds.com/ford/f-150/2000/review/,https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_harley-davidson_fq_oem_1_500.jpg;,,,,,,,,,,,,,,,,,Lariat - Extended Cab Pickup,(4.6L V8 4x4 4-speed Automatic),https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xl_tds_evox_6_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xlt_tds_evox_3_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_extended-cab-pickup_lariat_tds_evox_2_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_rq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_s_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_i_oem_1_400.jpg;,,,,,,,,,,,,,,,,,,,,,Domestic,United States,Full-size pickup truck,10th gen
896,Ford,F-150,2000,Harley-Davidson,Harley-Davidson 4dr Extended Cab SB (5.4L 8cyl naturally aspired 4A),,,,,Truck (Extended Cab),4,,225.9,79.3,72.7,138.5,,,7.3,,,40.5,,,,,4480,6300,,,V8,5.4,260,4500,350,2500,,,,rear wheel drive,4-speed automatic,gas,regular unleaded,25,15,13/18 MPG,325.0/450.0 mi.,,,,,,,40.8,61,40.9,63.8,37.8,63.2,32.2,,,,,,https://www.edmunds.com/gateway/api/vehicle/v4/styles/896/features-specs,https://www.edmunds.com/ford/f-150/2000/review/,https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_harley-davidson_fq_oem_1_500.jpg;,,,,,,,,,,,,,,,,,Harley-Davidson - Extended Cab Pickup,(5.4L V8 4-speed Automatic),https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xl_tds_evox_6_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_regular-cab-pickup_xlt_tds_evox_3_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/evox/2000_ford_f-150_extended-cab-pickup_lariat_tds_evox_2_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_rq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_extended-cab-pickup_lariat_s_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/2000/oem/2000_ford_f-150_regular-cab-pickup_xlt_i_oem_1_400.jpg;,,,,,,,,,,,,,,,,,,,,,Domestic,United States,Full-size pickup truck,10th gen
1654,Ford,F-150,2000,SVT Lightning,SVT Lightning 2dr Regular Cab SB (5.4L 8cyl S/C 4A),,,"Silver Clearcoat(180,180,175);Oxford White Clearcoat(203,205,196);Bright Red Clearcoat(159,14,5);Black Clearcoat(0,0,0);",Light Graphite();,Truck (Regular Cab),2,,208,79.1,70.9,119.8,,,,,,44.3,,,,,4670,,,,V8,5.4,360,4750,440,3000,,,,rear wheel drive,4-speed automatic,gas,regular unleaded,24.5,13,12/15 MPG,294.0/367.5 mi.,,,,,,,40.8,61,40.9,63.8,,,,,,,,,https://www.edmunds.com/gateway/api/vehicle/v4/styles/1654/features-specs,https://www.edmunds.com/ford/f-150-svt-lightning/2000/review/,https://media.ed.edmunds-media.com/ford/f-150-svt-lightning/2000/oem/2000_ford_f-150-svt-lightning_regular-cab-pickup_base_fq_oem_1_500.jpg;,,,,,,,,,,,,,,,,,SVT Lightning - Regular Cab Pickup,(5.4L V8 Supercharger 4-speed Automatic),https://media.ed.edmunds-media.com/ford/f-150-svt-lightning/2000/oem/2000_ford_f-150-svt-lightning_regular-cab-pickup_base_g_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150-svt-lightning/2000/oem/2000_ford_f-150-svt-lightning_regular-cab-pickup_base_e_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150-svt-lightning/2000/oem/2000_ford_f-150-svt-lightning_regular-cab-pickup_base_fq_oem_2_400.jpg;https://media.ed.edmunds-media.com/ford/f-150-svt-lightning/2000/oem/2000_ford_f-150-svt-lightning_regular-cab-pickup_base_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150-svt-lightning/2000/oem/2000_ford_f-150-svt-lightning_regular-cab-pickup_base_rq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150-svt-lightning/2000/oem/2000_ford_f-150-svt-lightning_regular-cab-pickup_base_s_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150-svt-lightning/2000/oem/2000_ford_f-150-svt-lightning_regular-cab-pickup_base_i_oem_1_400.jpg;,,,,,,,,,,,,,,,,,,,,,Domestic,United States,Full-size pickup truck,10th gen
7558,Ford,F-150,1995,Special,Special 2dr Regular Cab 4WD SB (4.9L 6cyl naturally aspired 5M),,,"Black(0,0,0);Sunrise Red Pearl Metallic();Medium Calypso Green Metallic();Medium Lapis Metallic();Medium Palomino Metallic();Brit Sapphire Pearl Metallic();Vermillion();Ultra Red(135,41,28);Medium Royale Blue Pearl Metallic();Electric Currant Red Pearl Metallic();Dark Tourmaline Pearl Metallic();Light Opal Metallic();Light Medium Iris Metallic();Light Santa Fe Pearl Metallic(129,106,90);Colonial White();Oxford White(255,255,255);",,Truck (Regular Cab),2,,197.1,79,71,116.8,,,,,,,,,,,3886,5250,1455,7500,I6,4.9,145,3400,265,2000,,,,four wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/17 MPG,485.8/589.9 mi.,,,,,,,40.3,62.2,41,64.8,,,,,,,,,https://www.edmunds.com/gateway/api/vehicle/v4/styles/7558/features-specs,https://www.edmunds.com/ford/f-150/1995/review/,https://media.ed.edmunds-media.com/ford/f-150/1995/oem/1995_ford_f-150_regular-cab-pickup_xlt_fq_oem_1_500.jpg;,,,,,,,,,,,,,,,,,Special - Regular Cab Pickup,(4.9L 6-cyl. 4x4 5-speed Manual),https://media.ed.edmunds-media.com/ford/f-150/1995/oem/1995_ford_f-150_regular-cab-pickup_xlt_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/1995/oem/1995_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_400.jpg;https://media.ed.edmunds-media.com/ford/f-150/1992/oem/1992_ford_f-150_regular-cab-pickup_xlt-lariat_s_oem_1_400.jpg;,,,,,,,,,,,,,,,,,,,,,Domestic,United States,Full-size pickup truck,9th gen
